phage,phy,scorephy
NC_048778.1,Bacillota,0
NC_048778.1,Bacteroidota,0
NC_048778.1,Rhodothermota,0
NC_048778.1,Pseudomonadota,0
NC_048778.1,Bdellovibrionota,0
NC_048778.1,Deinococcota,0
NC_048778.1,Chlamydiota,0
NC_048778.1,Actinomycetota,1
NC_048778.1,Campylobacterota,0
NC_020205.1,Mycoplasmatota,0
NC_020205.1,Spirochaetota,0
NC_020205.1,Cyanobacteriota,0
NC_020205.1,Bacillota,0
NC_020205.1,Bacteroidota,0
NC_020205.1,Rhodothermota,0
NC_020205.1,Pseudomonadota,1
NC_020205.1,Bdellovibrionota,0
NC_020205.1,Deinococcota,0
NC_020205.1,Chlamydiota,0
NC_020205.1,Actinomycetota,0
NC_020205.1,Campylobacterota,0
NC_041880.1,Mycoplasmatota,0
NC_041880.1,Spirochaetota,0
NC_041880.1,Cyanobacteriota,0
NC_041880.1,Bacillota,0
NC_041880.1,Bacteroidota,0
NC_041880.1,Rhodothermota,0
NC_041880.1,Pseudomonadota,1
NC_041880.1,Bdellovibrionota,0
NC_041880.1,Deinococcota,0
NC_041880.1,Chlamydiota,0
NC_041880.1,Actinomycetota,0
NC_041880.1,Campylobacterota,0
NC_020483.1,Mycoplasmatota,0
NC_020483.1,Spirochaetota,0
NC_020483.1,Cyanobacteriota,0
NC_020483.1,Bacillota,0
NC_020483.1,Bacteroidota,0
NC_020483.1,Rhodothermota,0
NC_020483.1,Pseudomonadota,1
NC_020483.1,Bdellovibrionota,0
NC_020483.1,Deinococcota,0
NC_020483.1,Chlamydiota,0
NC_020483.1,Actinomycetota,0
NC_020483.1,Campylobacterota,0
NC_053508.1,Mycoplasmatota,0
NC_053508.1,Spirochaetota,0
NC_053508.1,Cyanobacteriota,0
NC_053508.1,Bacillota,0
NC_053508.1,Bacteroidota,0
NC_053508.1,Rhodothermota,0
NC_053508.1,Pseudomonadota,0
NC_053508.1,Bdellovibrionota,0
NC_053508.1,Deinococcota,0
NC_053508.1,Chlamydiota,0
NC_053508.1,Actinomycetota,1
NC_053508.1,Campylobacterota,0
NC_023606.1,Mycoplasmatota,0
NC_023606.1,Spirochaetota,0
NC_023606.1,Cyanobacteriota,0
NC_023606.1,Bacillota,0
NC_023606.1,Bacteroidota,0
NC_023606.1,Rhodothermota,0
NC_023606.1,Pseudomonadota,0
NC_023606.1,Bdellovibrionota,0
NC_023606.1,Deinococcota,0
NC_023606.1,Chlamydiota,0
NC_023606.1,Actinomycetota,1
NC_023606.1,Campylobacterota,0
NC_015251.1,Mycoplasmatota,0
NC_015251.1,Spirochaetota,0
NC_015251.1,Cyanobacteriota,0
NC_015251.1,Bacillota,0
NC_015251.1,Bacteroidota,0
NC_015251.1,Rhodothermota,0
NC_015251.1,Pseudomonadota,1
NC_015251.1,Bdellovibrionota,0
NC_015251.1,Deinococcota,0
NC_015251.1,Chlamydiota,0
NC_015251.1,Actinomycetota,0
NC_015251.1,Campylobacterota,0
NC_049466.1,Mycoplasmatota,0
NC_049466.1,Spirochaetota,0
NC_049466.1,Cyanobacteriota,0
NC_049466.1,Bacillota,0
NC_049466.1,Bacteroidota,0
NC_049466.1,Rhodothermota,0
NC_049466.1,Pseudomonadota,1
NC_049466.1,Bdellovibrionota,0
NC_049466.1,Deinococcota,0
NC_049466.1,Chlamydiota,0
NC_049466.1,Actinomycetota,0
NC_049466.1,Campylobacterota,0
NC_004305.1,Mycoplasmatota,0
NC_004305.1,Spirochaetota,0
NC_004305.1,Cyanobacteriota,0
NC_004305.1,Bacillota,1
NC_004305.1,Bacteroidota,0
NC_004305.1,Rhodothermota,0
NC_004305.1,Pseudomonadota,0
NC_004305.1,Bdellovibrionota,0
NC_004305.1,Deinococcota,0
NC_004305.1,Chlamydiota,0
NC_004305.1,Actinomycetota,0
NC_004305.1,Campylobacterota,0
NC_023579.1,Mycoplasmatota,0
NC_023579.1,Spirochaetota,0
NC_023579.1,Cyanobacteriota,0
NC_023579.1,Bacillota,0
NC_023579.1,Bacteroidota,0
NC_023579.1,Rhodothermota,0
NC_023579.1,Pseudomonadota,1
NC_023579.1,Bdellovibrionota,0
NC_023579.1,Deinococcota,0
NC_023579.1,Chlamydiota,0
NC_023579.1,Actinomycetota,0
NC_023579.1,Campylobacterota,0
NC_014792.1,Mycoplasmatota,0
NC_014792.1,Spirochaetota,0
NC_014792.1,Cyanobacteriota,0
NC_014792.1,Bacillota,0
NC_014792.1,Bacteroidota,0
NC_014792.1,Rhodothermota,0
NC_014792.1,Pseudomonadota,1
NC_014792.1,Bdellovibrionota,0
NC_014792.1,Deinococcota,0
NC_014792.1,Chlamydiota,0
NC_014792.1,Actinomycetota,0
NC_014792.1,Campylobacterota,0
NC_028820.1,Mycoplasmatota,0
NC_028820.1,Spirochaetota,0
NC_028820.1,Cyanobacteriota,0
NC_028820.1,Bacillota,0
NC_028820.1,Bacteroidota,0
NC_028820.1,Rhodothermota,0
NC_028820.1,Pseudomonadota,1
NC_028820.1,Bdellovibrionota,0
NC_028820.1,Deinococcota,0
NC_028820.1,Chlamydiota,0
NC_028820.1,Actinomycetota,0
NC_028820.1,Campylobacterota,0
NC_047986.1,Mycoplasmatota,0
NC_047986.1,Spirochaetota,0
NC_047986.1,Cyanobacteriota,0
NC_047986.1,Bacillota,0
NC_047986.1,Bacteroidota,0
NC_047986.1,Rhodothermota,0
NC_047986.1,Pseudomonadota,0
NC_047986.1,Bdellovibrionota,0
NC_047986.1,Deinococcota,0
NC_047986.1,Chlamydiota,0
NC_047986.1,Actinomycetota,1
NC_047986.1,Campylobacterota,0
NC_054810.1,Mycoplasmatota,0
NC_054810.1,Spirochaetota,0
NC_054810.1,Cyanobacteriota,0
NC_054810.1,Bacillota,0
NC_054810.1,Bacteroidota,0
NC_054810.1,Rhodothermota,0
NC_054810.1,Pseudomonadota,0
NC_054810.1,Bdellovibrionota,0
NC_054810.1,Deinococcota,0
NC_054810.1,Chlamydiota,0
NC_054810.1,Actinomycetota,1
NC_054810.1,Campylobacterota,0
NC_047875.1,Mycoplasmatota,0
NC_047875.1,Spirochaetota,0
NC_047875.1,Cyanobacteriota,0
NC_047875.1,Bacillota,0
NC_047875.1,Bacteroidota,0
NC_047875.1,Rhodothermota,0
NC_047875.1,Pseudomonadota,1
NC_047875.1,Bdellovibrionota,0
NC_047875.1,Deinococcota,0
NC_047875.1,Chlamydiota,0
NC_047875.1,Actinomycetota,0
NC_047875.1,Campylobacterota,0
NC_029118.1,Mycoplasmatota,0
NC_029118.1,Spirochaetota,0
NC_029118.1,Cyanobacteriota,0
NC_029118.1,Bacillota,1
NC_029118.1,Bacteroidota,0
NC_029118.1,Rhodothermota,0
NC_029118.1,Pseudomonadota,0
NC_029118.1,Bdellovibrionota,0
NC_029118.1,Deinococcota,0
NC_029118.1,Chlamydiota,0
NC_029118.1,Actinomycetota,0
NC_029118.1,Campylobacterota,0
NC_047770.1,Mycoplasmatota,0
NC_047770.1,Spirochaetota,0
NC_047770.1,Cyanobacteriota,0
NC_047770.1,Bacillota,0
NC_047770.1,Bacteroidota,0
NC_047770.1,Rhodothermota,0
NC_047770.1,Pseudomonadota,1
NC_047770.1,Bdellovibrionota,0
NC_047770.1,Deinococcota,0
NC_047770.1,Chlamydiota,0
NC_047770.1,Actinomycetota,0
NC_047770.1,Campylobacterota,0
NC_028879.1,Mycoplasmatota,0
NC_028879.1,Spirochaetota,0
NC_028879.1,Cyanobacteriota,0
NC_028879.1,Bacillota,0
NC_028879.1,Bacteroidota,0
NC_028879.1,Rhodothermota,0
NC_028879.1,Pseudomonadota,1
NC_028879.1,Bdellovibrionota,0
NC_028879.1,Deinococcota,0
NC_028879.1,Chlamydiota,0
NC_028879.1,Actinomycetota,0
NC_028879.1,Campylobacterota,0
NC_052419.1,Mycoplasmatota,0
NC_052419.1,Spirochaetota,0
NC_052419.1,Cyanobacteriota,0
NC_052419.1,Bacillota,0
NC_052419.1,Bacteroidota,0
NC_052419.1,Rhodothermota,0
NC_052419.1,Pseudomonadota,0
NC_052419.1,Bdellovibrionota,0
NC_052419.1,Deinococcota,0
NC_052419.1,Chlamydiota,0
NC_052419.1,Actinomycetota,1
NC_052419.1,Campylobacterota,0
NC_052938.1,Mycoplasmatota,0
NC_052938.1,Spirochaetota,0
NC_052938.1,Cyanobacteriota,0
NC_052938.1,Bacillota,0
NC_052938.1,Bacteroidota,0
NC_052938.1,Rhodothermota,0
NC_052938.1,Pseudomonadota,0
NC_052938.1,Bdellovibrionota,0
NC_052938.1,Deinococcota,0
NC_052938.1,Chlamydiota,0
NC_052938.1,Actinomycetota,1
NC_052938.1,Campylobacterota,0
NC_023743.1,Mycoplasmatota,0
NC_023743.1,Spirochaetota,0
NC_023743.1,Cyanobacteriota,0
NC_023743.1,Bacillota,0
NC_023743.1,Bacteroidota,0
NC_023743.1,Rhodothermota,0
NC_023743.1,Pseudomonadota,1
NC_023743.1,Bdellovibrionota,0
NC_023743.1,Deinococcota,0
NC_023743.1,Chlamydiota,0
NC_023743.1,Actinomycetota,0
NC_023743.1,Campylobacterota,0
NC_048712.1,Mycoplasmatota,0
NC_048712.1,Spirochaetota,0
NC_048712.1,Cyanobacteriota,0
NC_048712.1,Bacillota,1
NC_048712.1,Bacteroidota,0
NC_048712.1,Rhodothermota,0
NC_048712.1,Pseudomonadota,0
NC_048712.1,Bdellovibrionota,0
NC_048712.1,Deinococcota,0
NC_048712.1,Chlamydiota,0
NC_048712.1,Actinomycetota,0
NC_048712.1,Campylobacterota,0
NC_052431.1,Mycoplasmatota,0
NC_052431.1,Spirochaetota,0
NC_052431.1,Cyanobacteriota,0
NC_052431.1,Bacillota,0
NC_052431.1,Bacteroidota,0
NC_052431.1,Rhodothermota,0
NC_052431.1,Pseudomonadota,0
NC_052431.1,Bdellovibrionota,0
NC_052431.1,Deinococcota,0
NC_052431.1,Chlamydiota,0
NC_052431.1,Actinomycetota,1
NC_052431.1,Campylobacterota,0
NC_023009.1,Mycoplasmatota,0
NC_023009.1,Spirochaetota,0
NC_023009.1,Cyanobacteriota,0
NC_023009.1,Bacillota,1
NC_023009.1,Bacteroidota,0
NC_023009.1,Rhodothermota,0
NC_023009.1,Pseudomonadota,0
NC_023009.1,Bdellovibrionota,0
NC_023009.1,Deinococcota,0
NC_023009.1,Chlamydiota,0
NC_023009.1,Actinomycetota,0
NC_023009.1,Campylobacterota,0
NC_042027.1,Mycoplasmatota,0
NC_042027.1,Spirochaetota,0
NC_042027.1,Cyanobacteriota,0
NC_042027.1,Bacillota,0
NC_042027.1,Bacteroidota,0
NC_042027.1,Rhodothermota,0
NC_042027.1,Pseudomonadota,0
NC_042027.1,Bdellovibrionota,0
NC_042027.1,Deinococcota,0
NC_042027.1,Chlamydiota,0
NC_042027.1,Actinomycetota,1
NC_042027.1,Campylobacterota,0
NC_042091.1,Mycoplasmatota,0
NC_042091.1,Spirochaetota,0
NC_042091.1,Cyanobacteriota,0
NC_042091.1,Bacillota,0
NC_042091.1,Bacteroidota,0
NC_042091.1,Rhodothermota,0
NC_042091.1,Pseudomonadota,1
NC_042091.1,Bdellovibrionota,0
NC_042091.1,Deinococcota,0
NC_042091.1,Chlamydiota,0
NC_042091.1,Actinomycetota,0
NC_042091.1,Campylobacterota,0
NC_055856.1,Mycoplasmatota,0
NC_055856.1,Spirochaetota,0
NC_055856.1,Cyanobacteriota,0
NC_055856.1,Bacillota,0
NC_055856.1,Bacteroidota,0
NC_055856.1,Rhodothermota,0
NC_055856.1,Pseudomonadota,0
NC_055856.1,Bdellovibrionota,0
NC_055856.1,Deinococcota,0
NC_055856.1,Chlamydiota,0
NC_055856.1,Actinomycetota,1
NC_055856.1,Campylobacterota,0
NC_055814.1,Mycoplasmatota,0
NC_055814.1,Spirochaetota,0
NC_055814.1,Cyanobacteriota,0
NC_055814.1,Bacillota,1
NC_055814.1,Bacteroidota,0
NC_055814.1,Rhodothermota,0
NC_055814.1,Pseudomonadota,0
NC_055814.1,Bdellovibrionota,0
NC_055814.1,Deinococcota,0
NC_055814.1,Chlamydiota,0
NC_055814.1,Actinomycetota,0
NC_055814.1,Campylobacterota,0
NC_052459.1,Mycoplasmatota,0
NC_052459.1,Spirochaetota,0
NC_052459.1,Cyanobacteriota,0
NC_052459.1,Bacillota,0
NC_052459.1,Bacteroidota,0
NC_052459.1,Rhodothermota,0
NC_052459.1,Pseudomonadota,0
NC_052459.1,Bdellovibrionota,0
NC_052459.1,Deinococcota,0
NC_052459.1,Chlamydiota,0
NC_052459.1,Actinomycetota,1
NC_052459.1,Campylobacterota,0
NC_005340.1,Mycoplasmatota,0
NC_005340.1,Spirochaetota,0
NC_005340.1,Cyanobacteriota,0
NC_005340.1,Bacillota,0
NC_005340.1,Bacteroidota,0
NC_005340.1,Rhodothermota,0
NC_005340.1,Pseudomonadota,1
NC_005340.1,Bdellovibrionota,0
NC_005340.1,Deinococcota,0
NC_005340.1,Chlamydiota,0
NC_005340.1,Actinomycetota,0
NC_005340.1,Campylobacterota,0
NC_027345.1,Mycoplasmatota,0
NC_027345.1,Spirochaetota,0
NC_027345.1,Cyanobacteriota,0
NC_027345.1,Bacillota,0
NC_027345.1,Bacteroidota,0
NC_027345.1,Rhodothermota,0
NC_027345.1,Pseudomonadota,1
NC_027345.1,Bdellovibrionota,0
NC_027345.1,Deinococcota,0
NC_027345.1,Chlamydiota,0
NC_027345.1,Actinomycetota,0
NC_027345.1,Campylobacterota,0
NC_028666.1,Mycoplasmatota,0
NC_028666.1,Spirochaetota,0
NC_028666.1,Cyanobacteriota,0
NC_028666.1,Bacillota,1
NC_028666.1,Bacteroidota,0
NC_028666.1,Rhodothermota,0
NC_028666.1,Pseudomonadota,0
NC_028666.1,Bdellovibrionota,0
NC_028666.1,Deinococcota,0
NC_028666.1,Chlamydiota,0
NC_028666.1,Actinomycetota,0
NC_028666.1,Campylobacterota,0
NC_015289.1,Mycoplasmatota,0
NC_015289.1,Spirochaetota,0
NC_015289.1,Cyanobacteriota,1
NC_015289.1,Bacillota,0
NC_015289.1,Bacteroidota,0
NC_015289.1,Rhodothermota,0
NC_015289.1,Pseudomonadota,0
NC_015289.1,Bdellovibrionota,0
NC_015289.1,Deinococcota,0
NC_015289.1,Chlamydiota,0
NC_015289.1,Actinomycetota,0
NC_015289.1,Campylobacterota,0
NC_031909.1,Mycoplasmatota,0
NC_031909.1,Spirochaetota,0
NC_031909.1,Cyanobacteriota,0
NC_031909.1,Bacillota,0
NC_031909.1,Bacteroidota,0
NC_031909.1,Rhodothermota,0
NC_031909.1,Pseudomonadota,0
NC_031909.1,Bdellovibrionota,0
NC_031909.1,Deinococcota,0
NC_031909.1,Chlamydiota,0
NC_031909.1,Actinomycetota,0
NC_031909.1,Campylobacterota,1
NC_051653.1,Mycoplasmatota,0
NC_051653.1,Spirochaetota,0
NC_051653.1,Cyanobacteriota,0
NC_051653.1,Bacillota,0
NC_051653.1,Bacteroidota,0
NC_051653.1,Rhodothermota,0
NC_051653.1,Pseudomonadota,0
NC_051653.1,Bdellovibrionota,0
NC_051653.1,Deinococcota,0
NC_051653.1,Chlamydiota,0
NC_051653.1,Actinomycetota,1
NC_051653.1,Campylobacterota,0
NC_027341.1,Mycoplasmatota,0
NC_027341.1,Spirochaetota,0
NC_027341.1,Cyanobacteriota,0
NC_027341.1,Bacillota,1
NC_027341.1,Bacteroidota,0
NC_027341.1,Rhodothermota,0
NC_027341.1,Pseudomonadota,0
NC_027341.1,Bdellovibrionota,0
NC_027341.1,Deinococcota,0
NC_027341.1,Chlamydiota,0
NC_027341.1,Actinomycetota,0
NC_027341.1,Campylobacterota,0
NC_051588.1,Mycoplasmatota,0
NC_051588.1,Spirochaetota,0
NC_051588.1,Cyanobacteriota,0
NC_051588.1,Bacillota,0
NC_051588.1,Bacteroidota,0
NC_051588.1,Rhodothermota,0
NC_051588.1,Pseudomonadota,0
NC_051588.1,Bdellovibrionota,0
NC_051588.1,Deinococcota,0
NC_051588.1,Chlamydiota,0
NC_051588.1,Actinomycetota,1
NC_051588.1,Campylobacterota,0
NC_047755.1,Mycoplasmatota,0
NC_047755.1,Spirochaetota,0
NC_047755.1,Cyanobacteriota,0
NC_047755.1,Bacillota,0
NC_047755.1,Bacteroidota,0
NC_047755.1,Rhodothermota,0
NC_047755.1,Pseudomonadota,1
NC_047755.1,Bdellovibrionota,0
NC_047755.1,Deinococcota,0
NC_047755.1,Chlamydiota,0
NC_047755.1,Actinomycetota,0
NC_047755.1,Campylobacterota,0
NC_011318.1,Mycoplasmatota,0
NC_011318.1,Spirochaetota,0
NC_011318.1,Cyanobacteriota,0
NC_011318.1,Bacillota,1
NC_011318.1,Bacteroidota,0
NC_011318.1,Rhodothermota,0
NC_011318.1,Pseudomonadota,0
NC_011318.1,Bdellovibrionota,0
NC_011318.1,Deinococcota,0
NC_011318.1,Chlamydiota,0
NC_011318.1,Actinomycetota,0
NC_011318.1,Campylobacterota,0
NC_041928.1,Mycoplasmatota,0
NC_041928.1,Spirochaetota,0
NC_041928.1,Cyanobacteriota,0
NC_041928.1,Bacillota,1
NC_041928.1,Bacteroidota,0
NC_041928.1,Rhodothermota,0
NC_041928.1,Pseudomonadota,0
NC_041928.1,Bdellovibrionota,0
NC_041928.1,Deinococcota,0
NC_041928.1,Chlamydiota,0
NC_041928.1,Actinomycetota,0
NC_041928.1,Campylobacterota,0
NC_052935.1,Mycoplasmatota,0
NC_052935.1,Spirochaetota,0
NC_052935.1,Cyanobacteriota,0
NC_052935.1,Bacillota,0
NC_052935.1,Bacteroidota,0
NC_052935.1,Rhodothermota,0
NC_052935.1,Pseudomonadota,0
NC_052935.1,Bdellovibrionota,0
NC_052935.1,Deinococcota,0
NC_052935.1,Chlamydiota,0
NC_052935.1,Actinomycetota,1
NC_052935.1,Campylobacterota,0
NC_052467.1,Mycoplasmatota,0
NC_052467.1,Spirochaetota,0
NC_052467.1,Cyanobacteriota,0
NC_052467.1,Bacillota,0
NC_052467.1,Bacteroidota,0
NC_052467.1,Rhodothermota,0
NC_052467.1,Pseudomonadota,0
NC_052467.1,Bdellovibrionota,0
NC_052467.1,Deinococcota,0
NC_052467.1,Chlamydiota,0
NC_052467.1,Actinomycetota,1
NC_052467.1,Campylobacterota,0
NC_055800.1,Mycoplasmatota,0
NC_055800.1,Spirochaetota,0
NC_055800.1,Cyanobacteriota,0
NC_055800.1,Bacillota,0
NC_055800.1,Bacteroidota,0
NC_055800.1,Rhodothermota,0
NC_055800.1,Pseudomonadota,1
NC_055800.1,Bdellovibrionota,0
NC_055800.1,Deinococcota,0
NC_055800.1,Chlamydiota,0
NC_055800.1,Actinomycetota,0
NC_055800.1,Campylobacterota,0
NC_049382.1,Mycoplasmatota,0
NC_049382.1,Spirochaetota,0
NC_049382.1,Cyanobacteriota,0
NC_049382.1,Bacillota,0
NC_049382.1,Bacteroidota,0
NC_049382.1,Rhodothermota,0
NC_049382.1,Pseudomonadota,1
NC_049382.1,Bdellovibrionota,0
NC_049382.1,Deinococcota,0
NC_049382.1,Chlamydiota,0
NC_049382.1,Actinomycetota,0
NC_049382.1,Campylobacterota,0
NC_047927.1,Mycoplasmatota,0
NC_047927.1,Spirochaetota,0
NC_047927.1,Cyanobacteriota,0
NC_047927.1,Bacillota,0
NC_047927.1,Bacteroidota,0
NC_047927.1,Rhodothermota,0
NC_047927.1,Pseudomonadota,1
NC_047927.1,Bdellovibrionota,0
NC_047927.1,Deinococcota,0
NC_047927.1,Chlamydiota,0
NC_047927.1,Actinomycetota,0
NC_047927.1,Campylobacterota,0
NC_019713.1,Mycoplasmatota,0
NC_019713.1,Spirochaetota,0
NC_019713.1,Cyanobacteriota,0
NC_019713.1,Bacillota,0
NC_019713.1,Bacteroidota,0
NC_019713.1,Rhodothermota,0
NC_019713.1,Pseudomonadota,1
NC_019713.1,Bdellovibrionota,0
NC_019713.1,Deinococcota,0
NC_019713.1,Chlamydiota,0
NC_019713.1,Actinomycetota,0
NC_019713.1,Campylobacterota,0
NC_019926.1,Mycoplasmatota,0
NC_019926.1,Spirochaetota,0
NC_019926.1,Cyanobacteriota,0
NC_019926.1,Bacillota,0
NC_019926.1,Bacteroidota,0
NC_019926.1,Rhodothermota,0
NC_019926.1,Pseudomonadota,1
NC_019926.1,Bdellovibrionota,0
NC_019926.1,Deinococcota,0
NC_019926.1,Chlamydiota,0
NC_019926.1,Actinomycetota,0
NC_019926.1,Campylobacterota,0
NC_031258.1,Mycoplasmatota,0
NC_031258.1,Spirochaetota,0
NC_031258.1,Cyanobacteriota,0
NC_031258.1,Bacillota,0
NC_031258.1,Bacteroidota,0
NC_031258.1,Rhodothermota,0
NC_031258.1,Pseudomonadota,1
NC_031258.1,Bdellovibrionota,0
NC_031258.1,Deinococcota,0
NC_031258.1,Chlamydiota,0
NC_031258.1,Actinomycetota,0
NC_031258.1,Campylobacterota,0
NC_047781.1,Mycoplasmatota,0
NC_047781.1,Spirochaetota,0
NC_047781.1,Cyanobacteriota,0
NC_047781.1,Bacillota,0
NC_047781.1,Bacteroidota,0
NC_047781.1,Rhodothermota,0
NC_047781.1,Pseudomonadota,1
NC_047781.1,Bdellovibrionota,0
NC_047781.1,Deinococcota,0
NC_047781.1,Chlamydiota,0
NC_047781.1,Actinomycetota,0
NC_047781.1,Campylobacterota,0
NC_054964.1,Mycoplasmatota,0
NC_054964.1,Spirochaetota,0
NC_054964.1,Cyanobacteriota,0
NC_054964.1,Bacillota,0
NC_054964.1,Bacteroidota,0
NC_054964.1,Rhodothermota,0
NC_054964.1,Pseudomonadota,1
NC_054964.1,Bdellovibrionota,0
NC_054964.1,Deinococcota,0
NC_054964.1,Chlamydiota,0
NC_054964.1,Actinomycetota,0
NC_054964.1,Campylobacterota,0
NC_025433.1,Mycoplasmatota,0
NC_025433.1,Spirochaetota,0
NC_025433.1,Cyanobacteriota,0
NC_025433.1,Bacillota,0
NC_025433.1,Bacteroidota,0
NC_025433.1,Rhodothermota,0
NC_025433.1,Pseudomonadota,0
NC_025433.1,Bdellovibrionota,0
NC_025433.1,Deinococcota,0
NC_025433.1,Chlamydiota,0
NC_025433.1,Actinomycetota,1
NC_025433.1,Campylobacterota,0
NC_051727.1,Mycoplasmatota,0
NC_051727.1,Spirochaetota,0
NC_051727.1,Cyanobacteriota,0
NC_051727.1,Bacillota,0
NC_051727.1,Bacteroidota,0
NC_051727.1,Rhodothermota,0
NC_051727.1,Pseudomonadota,0
NC_051727.1,Bdellovibrionota,0
NC_051727.1,Deinococcota,0
NC_051727.1,Chlamydiota,0
NC_051727.1,Actinomycetota,1
NC_051727.1,Campylobacterota,0
NC_047901.1,Mycoplasmatota,0
NC_047901.1,Spirochaetota,0
NC_047901.1,Cyanobacteriota,0
NC_047901.1,Bacillota,0
NC_047901.1,Bacteroidota,0
NC_047901.1,Rhodothermota,0
NC_047901.1,Pseudomonadota,1
NC_047901.1,Bdellovibrionota,0
NC_047901.1,Deinococcota,0
NC_047901.1,Chlamydiota,0
NC_047901.1,Actinomycetota,0
NC_047901.1,Campylobacterota,0
NC_052432.1,Mycoplasmatota,0
NC_052432.1,Spirochaetota,0
NC_052432.1,Cyanobacteriota,0
NC_052432.1,Bacillota,0
NC_052432.1,Bacteroidota,0
NC_052432.1,Rhodothermota,0
NC_052432.1,Pseudomonadota,0
NC_052432.1,Bdellovibrionota,0
NC_052432.1,Deinococcota,0
NC_052432.1,Chlamydiota,0
NC_052432.1,Actinomycetota,1
NC_052432.1,Campylobacterota,0
NC_020871.1,Mycoplasmatota,0
NC_020871.1,Spirochaetota,0
NC_020871.1,Cyanobacteriota,0
NC_020871.1,Bacillota,1
NC_020871.1,Bacteroidota,0
NC_020871.1,Rhodothermota,0
NC_020871.1,Pseudomonadota,0
NC_020871.1,Bdellovibrionota,0
NC_020871.1,Deinococcota,0
NC_020871.1,Chlamydiota,0
NC_020871.1,Actinomycetota,0
NC_020871.1,Campylobacterota,0
NC_047792.1,Mycoplasmatota,0
NC_047792.1,Spirochaetota,0
NC_047792.1,Cyanobacteriota,0
NC_047792.1,Bacillota,0
NC_047792.1,Bacteroidota,0
NC_047792.1,Rhodothermota,0
NC_047792.1,Pseudomonadota,0
NC_047792.1,Bdellovibrionota,0
NC_047792.1,Deinococcota,0
NC_047792.1,Chlamydiota,0
NC_047792.1,Actinomycetota,1
NC_047792.1,Campylobacterota,0
NC_016566.1,Mycoplasmatota,0
NC_016566.1,Spirochaetota,0
NC_016566.1,Cyanobacteriota,0
NC_016566.1,Bacillota,0
NC_016566.1,Bacteroidota,0
NC_016566.1,Rhodothermota,0
NC_016566.1,Pseudomonadota,1
NC_016566.1,Bdellovibrionota,0
NC_016566.1,Deinococcota,0
NC_016566.1,Chlamydiota,0
NC_016566.1,Actinomycetota,0
NC_016566.1,Campylobacterota,0
NC_027361.1,Mycoplasmatota,0
NC_027361.1,Spirochaetota,0
NC_027361.1,Cyanobacteriota,0
NC_027361.1,Bacillota,0
NC_027361.1,Bacteroidota,0
NC_027361.1,Rhodothermota,0
NC_027361.1,Pseudomonadota,0
NC_027361.1,Bdellovibrionota,0
NC_027361.1,Deinococcota,0
NC_027361.1,Chlamydiota,0
NC_027361.1,Actinomycetota,1
NC_027361.1,Campylobacterota,0
NC_008198.1,Mycoplasmatota,0
NC_008198.1,Spirochaetota,0
NC_008198.1,Cyanobacteriota,0
NC_008198.1,Bacillota,0
NC_008198.1,Bacteroidota,0
NC_008198.1,Rhodothermota,0
NC_008198.1,Pseudomonadota,0
NC_008198.1,Bdellovibrionota,0
NC_008198.1,Deinococcota,0
NC_008198.1,Chlamydiota,0
NC_008198.1,Actinomycetota,1
NC_008198.1,Campylobacterota,0
NC_050148.1,Mycoplasmatota,0
NC_050148.1,Spirochaetota,0
NC_050148.1,Cyanobacteriota,0
NC_050148.1,Bacillota,0
NC_050148.1,Bacteroidota,0
NC_050148.1,Rhodothermota,0
NC_050148.1,Pseudomonadota,1
NC_050148.1,Bdellovibrionota,0
NC_050148.1,Deinococcota,0
NC_050148.1,Chlamydiota,0
NC_050148.1,Actinomycetota,0
NC_050148.1,Campylobacterota,0
NC_001609.1,Mycoplasmatota,0
NC_001609.1,Spirochaetota,0
NC_001609.1,Cyanobacteriota,0
NC_001609.1,Bacillota,0
NC_001609.1,Bacteroidota,0
NC_001609.1,Rhodothermota,0
NC_001609.1,Pseudomonadota,1
NC_001609.1,Bdellovibrionota,0
NC_001609.1,Deinococcota,0
NC_001609.1,Chlamydiota,0
NC_001609.1,Actinomycetota,0
NC_001609.1,Campylobacterota,0
NC_024145.1,Mycoplasmatota,0
NC_024145.1,Spirochaetota,0
NC_024145.1,Cyanobacteriota,0
NC_024145.1,Bacillota,0
NC_024145.1,Bacteroidota,0
NC_024145.1,Rhodothermota,0
NC_024145.1,Pseudomonadota,0
NC_024145.1,Bdellovibrionota,0
NC_024145.1,Deinococcota,0
NC_024145.1,Chlamydiota,0
NC_024145.1,Actinomycetota,1
NC_024145.1,Campylobacterota,0
NC_027330.1,Mycoplasmatota,0
NC_027330.1,Spirochaetota,0
NC_027330.1,Cyanobacteriota,0
NC_027330.1,Bacillota,0
NC_027330.1,Bacteroidota,0
NC_027330.1,Rhodothermota,0
NC_027330.1,Pseudomonadota,1
NC_027330.1,Bdellovibrionota,0
NC_027330.1,Deinococcota,0
NC_027330.1,Chlamydiota,0
NC_027330.1,Actinomycetota,0
NC_027330.1,Campylobacterota,0
NC_055799.1,Mycoplasmatota,0
NC_055799.1,Spirochaetota,0
NC_055799.1,Cyanobacteriota,0
NC_055799.1,Bacillota,0
NC_055799.1,Bacteroidota,0
NC_055799.1,Rhodothermota,0
NC_055799.1,Pseudomonadota,0
NC_055799.1,Bdellovibrionota,0
NC_055799.1,Deinococcota,0
NC_055799.1,Chlamydiota,0
