phage,ord,scoreord
NC_048654.1,Leptospirales,0
NC_048654.1,Bdellovibrionales,0
NC_048654.1,Pseudomonadales,0
NC_048654.1,Nostocales,0
NC_048654.1,Chlamydiales,0
NC_048654.1,Actinomycetales,0
NC_048654.1,Propionibacteriales,0
NC_048654.1,Aeromonadales,0
NC_048654.1,Eubacteriales,0
NC_048654.1,Xanthomonadales,0
NC_048654.1,Bacteroidales,0
NC_048654.1,Pasteurellales,0
NC_048654.1,Bifidobacteriales,0
NC_048654.1,Candidatus Pelagibacterales,0
NC_048654.1,Caulobacterales,0
NC_048654.1,Alteromonadales,0
NC_048654.1,Bacillales,0
NC_048654.1,Oscillatoriales,0
NC_048654.1,Micrococcales,0
NC_048654.1,Rhodothermales,0
NC_048654.1,Rhodobacterales,0
NC_048654.1,Vibrionales,0
NC_048654.1,Thermales,0
NC_048654.1,Moraxellales,0
NC_048654.1,Burkholderiales,0
NC_048654.1,Lactobacillales,0
NC_048654.1,Flavobacteriales,0
NC_051634.1,Mycobacteriales,1
NC_051634.1,Thermoanaerobacterales,0
NC_051634.1,Enterobacterales,0
NC_051634.1,Mycoplasmatales,0
NC_051634.1,Campylobacterales,0
NC_051634.1,Sphingomonadales,0
NC_051634.1,Entomoplasmatales,0
NC_051634.1,Kitasatosporales,0
NC_051634.1,Hyphomicrobiales,0
NC_051634.1,Synechococcales,0
NC_051634.1,Leptospirales,0
NC_051634.1,Bdellovibrionales,0
NC_051634.1,Pseudomonadales,0
NC_051634.1,Nostocales,0
NC_051634.1,Chlamydiales,0
NC_051634.1,Actinomycetales,0
NC_051634.1,Propionibacteriales,0
NC_051634.1,Aeromonadales,0
NC_051634.1,Eubacteriales,0
NC_051634.1,Xanthomonadales,0
NC_051634.1,Bacteroidales,0
NC_051634.1,Pasteurellales,0
NC_051634.1,Bifidobacteriales,0
NC_051634.1,Candidatus Pelagibacterales,0
NC_051634.1,Caulobacterales,0
NC_051634.1,Alteromonadales,0
NC_051634.1,Bacillales,0
NC_051634.1,Oscillatoriales,0
NC_051634.1,Micrococcales,0
NC_051634.1,Rhodothermales,0
NC_051634.1,Rhodobacterales,0
NC_051634.1,Vibrionales,0
NC_051634.1,Thermales,0
NC_051634.1,Moraxellales,0
NC_051634.1,Burkholderiales,0
NC_051634.1,Lactobacillales,0
NC_051634.1,Flavobacteriales,0
NC_021063.1,Mycobacteriales,1
NC_021063.1,Thermoanaerobacterales,0
NC_021063.1,Enterobacterales,0
NC_021063.1,Mycoplasmatales,0
NC_021063.1,Campylobacterales,0
NC_021063.1,Sphingomonadales,0
NC_021063.1,Entomoplasmatales,0
NC_021063.1,Kitasatosporales,0
NC_021063.1,Hyphomicrobiales,0
NC_021063.1,Synechococcales,0
NC_021063.1,Leptospirales,0
NC_021063.1,Bdellovibrionales,0
NC_021063.1,Pseudomonadales,0
NC_021063.1,Nostocales,0
NC_021063.1,Chlamydiales,0
NC_021063.1,Actinomycetales,0
NC_021063.1,Propionibacteriales,0
NC_021063.1,Aeromonadales,0
NC_021063.1,Eubacteriales,0
NC_021063.1,Xanthomonadales,0
NC_021063.1,Bacteroidales,0
NC_021063.1,Pasteurellales,0
NC_021063.1,Bifidobacteriales,0
NC_021063.1,Candidatus Pelagibacterales,0
NC_021063.1,Caulobacterales,0
NC_021063.1,Alteromonadales,0
NC_021063.1,Bacillales,0
NC_021063.1,Oscillatoriales,0
NC_021063.1,Micrococcales,0
NC_021063.1,Rhodothermales,0
NC_021063.1,Rhodobacterales,0
NC_021063.1,Vibrionales,0
NC_021063.1,Thermales,0
NC_021063.1,Moraxellales,0
NC_021063.1,Burkholderiales,0
NC_021063.1,Lactobacillales,0
NC_021063.1,Flavobacteriales,0
NC_052464.1,Mycobacteriales,1
NC_052464.1,Thermoanaerobacterales,0
NC_052464.1,Enterobacterales,0
NC_052464.1,Mycoplasmatales,0
NC_052464.1,Campylobacterales,0
NC_052464.1,Sphingomonadales,0
NC_052464.1,Entomoplasmatales,0
NC_052464.1,Kitasatosporales,0
NC_052464.1,Hyphomicrobiales,0
NC_052464.1,Synechococcales,0
NC_052464.1,Leptospirales,0
NC_052464.1,Bdellovibrionales,0
NC_052464.1,Pseudomonadales,0
NC_052464.1,Nostocales,0
NC_052464.1,Chlamydiales,0
NC_052464.1,Actinomycetales,0
NC_052464.1,Propionibacteriales,0
NC_052464.1,Aeromonadales,0
NC_052464.1,Eubacteriales,0
NC_052464.1,Xanthomonadales,0
NC_052464.1,Bacteroidales,0
NC_052464.1,Pasteurellales,0
NC_052464.1,Bifidobacteriales,0
NC_052464.1,Candidatus Pelagibacterales,0
NC_052464.1,Caulobacterales,0
NC_052464.1,Alteromonadales,0
NC_052464.1,Bacillales,0
NC_052464.1,Oscillatoriales,0
NC_052464.1,Micrococcales,0
NC_052464.1,Rhodothermales,0
NC_052464.1,Rhodobacterales,0
NC_052464.1,Vibrionales,0
NC_052464.1,Thermales,0
NC_052464.1,Moraxellales,0
NC_052464.1,Burkholderiales,0
NC_052464.1,Lactobacillales,0
NC_052464.1,Flavobacteriales,0
NC_048088.1,Mycobacteriales,0
NC_048088.1,Thermoanaerobacterales,0
NC_048088.1,Enterobacterales,1
NC_048088.1,Mycoplasmatales,0
NC_048088.1,Campylobacterales,0
NC_048088.1,Sphingomonadales,0
NC_048088.1,Entomoplasmatales,0
NC_048088.1,Kitasatosporales,0
NC_048088.1,Hyphomicrobiales,0
NC_048088.1,Synechococcales,0
NC_048088.1,Leptospirales,0
NC_048088.1,Bdellovibrionales,0
NC_048088.1,Pseudomonadales,0
NC_048088.1,Nostocales,0
NC_048088.1,Chlamydiales,0
NC_048088.1,Actinomycetales,0
NC_048088.1,Propionibacteriales,0
NC_048088.1,Aeromonadales,0
NC_048088.1,Eubacteriales,0
NC_048088.1,Xanthomonadales,0
NC_048088.1,Bacteroidales,0
NC_048088.1,Pasteurellales,0
NC_048088.1,Bifidobacteriales,0
NC_048088.1,Candidatus Pelagibacterales,0
NC_048088.1,Caulobacterales,0
NC_048088.1,Alteromonadales,0
NC_048088.1,Bacillales,0
NC_048088.1,Oscillatoriales,0
NC_048088.1,Micrococcales,0
NC_048088.1,Rhodothermales,0
NC_048088.1,Rhodobacterales,0
NC_048088.1,Vibrionales,0
NC_048088.1,Thermales,0
NC_048088.1,Moraxellales,0
NC_048088.1,Burkholderiales,0
NC_048088.1,Lactobacillales,0
NC_048088.1,Flavobacteriales,0
NC_048712.1,Mycobacteriales,0
NC_048712.1,Thermoanaerobacterales,0
NC_048712.1,Enterobacterales,0
NC_048712.1,Mycoplasmatales,0
NC_048712.1,Campylobacterales,0
NC_048712.1,Sphingomonadales,0
NC_048712.1,Entomoplasmatales,0
NC_048712.1,Kitasatosporales,0
NC_048712.1,Hyphomicrobiales,0
NC_048712.1,Synechococcales,0
NC_048712.1,Leptospirales,0
NC_048712.1,Bdellovibrionales,0
NC_048712.1,Pseudomonadales,0
NC_048712.1,Nostocales,0
NC_048712.1,Chlamydiales,0
NC_048712.1,Actinomycetales,0
NC_048712.1,Propionibacteriales,0
NC_048712.1,Aeromonadales,0
NC_048712.1,Eubacteriales,1
NC_048712.1,Xanthomonadales,0
NC_048712.1,Bacteroidales,0
NC_048712.1,Pasteurellales,0
NC_048712.1,Bifidobacteriales,0
NC_048712.1,Candidatus Pelagibacterales,0
NC_048712.1,Caulobacterales,0
NC_048712.1,Alteromonadales,0
NC_048712.1,Bacillales,0
NC_048712.1,Oscillatoriales,0
NC_048712.1,Micrococcales,0
NC_048712.1,Rhodothermales,0
NC_048712.1,Rhodobacterales,0
NC_048712.1,Vibrionales,0
NC_048712.1,Thermales,0
NC_048712.1,Moraxellales,0
NC_048712.1,Burkholderiales,0
NC_048712.1,Lactobacillales,0
NC_048712.1,Flavobacteriales,0
NC_048694.1,Mycobacteriales,0
NC_048694.1,Thermoanaerobacterales,0
NC_048694.1,Enterobacterales,1
NC_048694.1,Mycoplasmatales,0
NC_048694.1,Campylobacterales,0
NC_048694.1,Sphingomonadales,0
NC_048694.1,Entomoplasmatales,0
NC_048694.1,Kitasatosporales,0
NC_048694.1,Hyphomicrobiales,0
NC_048694.1,Synechococcales,0
NC_048694.1,Leptospirales,0
NC_048694.1,Bdellovibrionales,0
NC_048694.1,Pseudomonadales,0
NC_048694.1,Nostocales,0
NC_048694.1,Chlamydiales,0
NC_048694.1,Actinomycetales,0
NC_048694.1,Propionibacteriales,0
NC_048694.1,Aeromonadales,0
NC_048694.1,Eubacteriales,0
NC_048694.1,Xanthomonadales,0
NC_048694.1,Bacteroidales,0
NC_048694.1,Pasteurellales,0
NC_048694.1,Bifidobacteriales,0
NC_048694.1,Candidatus Pelagibacterales,0
NC_048694.1,Caulobacterales,0
NC_048694.1,Alteromonadales,0
NC_048694.1,Bacillales,0
NC_048694.1,Oscillatoriales,0
NC_048694.1,Micrococcales,0
NC_048694.1,Rhodothermales,0
NC_048694.1,Rhodobacterales,0
NC_048694.1,Vibrionales,0
NC_048694.1,Thermales,0
NC_048694.1,Moraxellales,0
NC_048694.1,Burkholderiales,0
NC_048694.1,Lactobacillales,0
NC_048694.1,Flavobacteriales,0
NC_000929.1,Mycobacteriales,0
NC_000929.1,Thermoanaerobacterales,0
NC_000929.1,Enterobacterales,1
NC_000929.1,Mycoplasmatales,0
NC_000929.1,Campylobacterales,0
NC_000929.1,Sphingomonadales,0
NC_000929.1,Entomoplasmatales,0
NC_000929.1,Kitasatosporales,0
NC_000929.1,Hyphomicrobiales,0
NC_000929.1,Synechococcales,0
NC_000929.1,Leptospirales,0
NC_000929.1,Bdellovibrionales,0
NC_000929.1,Pseudomonadales,0
NC_000929.1,Nostocales,0
NC_000929.1,Chlamydiales,0
NC_000929.1,Actinomycetales,0
NC_000929.1,Propionibacteriales,0
NC_000929.1,Aeromonadales,0
NC_000929.1,Eubacteriales,0
NC_000929.1,Xanthomonadales,0
NC_000929.1,Bacteroidales,0
NC_000929.1,Pasteurellales,0
NC_000929.1,Bifidobacteriales,0
NC_000929.1,Candidatus Pelagibacterales,0
NC_000929.1,Caulobacterales,0
NC_000929.1,Alteromonadales,0
NC_000929.1,Bacillales,0
NC_000929.1,Oscillatoriales,0
NC_000929.1,Micrococcales,0
NC_000929.1,Rhodothermales,0
NC_000929.1,Rhodobacterales,0
NC_000929.1,Vibrionales,0
NC_000929.1,Thermales,0
NC_000929.1,Moraxellales,0
NC_000929.1,Burkholderiales,0
NC_000929.1,Lactobacillales,0
NC_000929.1,Flavobacteriales,0
NC_047893.1,Mycobacteriales,0
NC_047893.1,Thermoanaerobacterales,0
NC_047893.1,Enterobacterales,1
NC_047893.1,Mycoplasmatales,0
NC_047893.1,Campylobacterales,0
NC_047893.1,Sphingomonadales,0
NC_047893.1,Entomoplasmatales,0
NC_047893.1,Kitasatosporales,0
NC_047893.1,Hyphomicrobiales,0
NC_047893.1,Synechococcales,0
NC_047893.1,Leptospirales,0
NC_047893.1,Bdellovibrionales,0
NC_047893.1,Pseudomonadales,0
NC_047893.1,Nostocales,0
NC_047893.1,Chlamydiales,0
NC_047893.1,Actinomycetales,0
NC_047893.1,Propionibacteriales,0
NC_047893.1,Aeromonadales,0
NC_047893.1,Eubacteriales,0
NC_047893.1,Xanthomonadales,0
NC_047893.1,Bacteroidales,0
NC_047893.1,Pasteurellales,0
NC_047893.1,Bifidobacteriales,0
NC_047893.1,Candidatus Pelagibacterales,0
NC_047893.1,Caulobacterales,0
NC_047893.1,Alteromonadales,0
NC_047893.1,Bacillales,0
NC_047893.1,Oscillatoriales,0
NC_047893.1,Micrococcales,0
NC_047893.1,Rhodothermales,0
NC_047893.1,Rhodobacterales,0
NC_047893.1,Vibrionales,0
NC_047893.1,Thermales,0
NC_047893.1,Moraxellales,0
NC_047893.1,Burkholderiales,0
NC_047893.1,Lactobacillales,0
NC_047893.1,Flavobacteriales,0
NC_054802.1,Mycobacteriales,1
NC_054802.1,Thermoanaerobacterales,0
NC_054802.1,Enterobacterales,0
NC_054802.1,Mycoplasmatales,0
NC_054802.1,Campylobacterales,0
NC_054802.1,Sphingomonadales,0
NC_054802.1,Entomoplasmatales,0
NC_054802.1,Kitasatosporales,0
NC_054802.1,Hyphomicrobiales,0
NC_054802.1,Synechococcales,0
NC_054802.1,Leptospirales,0
NC_054802.1,Bdellovibrionales,0
NC_054802.1,Pseudomonadales,0
NC_054802.1,Nostocales,0
NC_054802.1,Chlamydiales,0
NC_054802.1,Actinomycetales,0
NC_054802.1,Propionibacteriales,0
NC_054802.1,Aeromonadales,0
NC_054802.1,Eubacteriales,0
NC_054802.1,Xanthomonadales,0
NC_054802.1,Bacteroidales,0
NC_054802.1,Pasteurellales,0
NC_054802.1,Bifidobacteriales,0
NC_054802.1,Candidatus Pelagibacterales,0
NC_054802.1,Caulobacterales,0
NC_054802.1,Alteromonadales,0
NC_054802.1,Bacillales,0
NC_054802.1,Oscillatoriales,0
NC_054802.1,Micrococcales,0
NC_054802.1,Rhodothermales,0
NC_054802.1,Rhodobacterales,0
NC_054802.1,Vibrionales,0
NC_054802.1,Thermales,0
NC_054802.1,Moraxellales,0
NC_054802.1,Burkholderiales,0
NC_054802.1,Lactobacillales,0
NC_054802.1,Flavobacteriales,0
NC_053244.1,Mycobacteriales,1
NC_053244.1,Thermoanaerobacterales,0
NC_053244.1,Enterobacterales,0
NC_053244.1,Mycoplasmatales,0
NC_053244.1,Campylobacterales,0
NC_053244.1,Sphingomonadales,0
NC_053244.1,Entomoplasmatales,0
NC_053244.1,Kitasatosporales,0
NC_053244.1,Hyphomicrobiales,0
NC_053244.1,Synechococcales,0
NC_053244.1,Leptospirales,0
NC_053244.1,Bdellovibrionales,0
NC_053244.1,Pseudomonadales,0
NC_053244.1,Nostocales,0
NC_053244.1,Chlamydiales,0
NC_053244.1,Actinomycetales,0
NC_053244.1,Propionibacteriales,0
NC_053244.1,Aeromonadales,0
NC_053244.1,Eubacteriales,0
NC_053244.1,Xanthomonadales,0
NC_053244.1,Bacteroidales,0
NC_053244.1,Pasteurellales,0
NC_053244.1,Bifidobacteriales,0
NC_053244.1,Candidatus Pelagibacterales,0
NC_053244.1,Caulobacterales,0
NC_053244.1,Alteromonadales,0
NC_053244.1,Bacillales,0
NC_053244.1,Oscillatoriales,0
NC_053244.1,Micrococcales,0
NC_053244.1,Rhodothermales,0
NC_053244.1,Rhodobacterales,0
NC_053244.1,Vibrionales,0
NC_053244.1,Thermales,0
NC_053244.1,Moraxellales,0
NC_053244.1,Burkholderiales,0
NC_053244.1,Lactobacillales,0
NC_053244.1,Flavobacteriales,0
NC_054930.1,Mycobacteriales,0
NC_054930.1,Thermoanaerobacterales,0
NC_054930.1,Enterobacterales,1
NC_054930.1,Mycoplasmatales,0
NC_054930.1,Campylobacterales,0
NC_054930.1,Sphingomonadales,0
NC_054930.1,Entomoplasmatales,0
NC_054930.1,Kitasatosporales,0
NC_054930.1,Hyphomicrobiales,0
NC_054930.1,Synechococcales,0
NC_054930.1,Leptospirales,0
NC_054930.1,Bdellovibrionales,0
NC_054930.1,Pseudomonadales,0
NC_054930.1,Nostocales,0
NC_054930.1,Chlamydiales,0
NC_054930.1,Actinomycetales,0
NC_054930.1,Propionibacteriales,0
NC_054930.1,Aeromonadales,0
NC_054930.1,Eubacteriales,0
NC_054930.1,Xanthomonadales,0
NC_054930.1,Bacteroidales,0
NC_054930.1,Pasteurellales,0
NC_054930.1,Bifidobacteriales,0
NC_054930.1,Candidatus Pelagibacterales,0
NC_054930.1,Caulobacterales,0
NC_054930.1,Alteromonadales,0
NC_054930.1,Bacillales,0
NC_054930.1,Oscillatoriales,0
NC_054930.1,Micrococcales,0
NC_054930.1,Rhodothermales,0
NC_054930.1,Rhodobacterales,0
NC_054930.1,Vibrionales,0
NC_054930.1,Thermales,0
NC_054930.1,Moraxellales,0
NC_054930.1,Burkholderiales,0
NC_054930.1,Lactobacillales,0
NC_054930.1,Flavobacteriales,0
NC_041899.1,Mycobacteriales,0
NC_041899.1,Thermoanaerobacterales,0
NC_041899.1,Enterobacterales,1
NC_041899.1,Mycoplasmatales,0
NC_041899.1,Campylobacterales,0
NC_041899.1,Sphingomonadales,0
NC_041899.1,Entomoplasmatales,0
NC_041899.1,Kitasatosporales,0
NC_041899.1,Hyphomicrobiales,0
NC_041899.1,Synechococcales,0
NC_041899.1,Leptospirales,0
NC_041899.1,Bdellovibrionales,0
NC_041899.1,Pseudomonadales,0
NC_041899.1,Nostocales,0
NC_041899.1,Chlamydiales,0
NC_041899.1,Actinomycetales,0
NC_041899.1,Propionibacteriales,0
NC_041899.1,Aeromonadales,0
NC_041899.1,Eubacteriales,0
NC_041899.1,Xanthomonadales,0
NC_041899.1,Bacteroidales,0
NC_041899.1,Pasteurellales,0
NC_041899.1,Bifidobacteriales,0
NC_041899.1,Candidatus Pelagibacterales,0
NC_041899.1,Caulobacterales,0
NC_041899.1,Alteromonadales,0
NC_041899.1,Bacillales,0
NC_041899.1,Oscillatoriales,0
NC_041899.1,Micrococcales,0
NC_041899.1,Rhodothermales,0
NC_041899.1,Rhodobacterales,0
NC_041899.1,Vibrionales,0
NC_041899.1,Thermales,0
NC_041899.1,Moraxellales,0
NC_041899.1,Burkholderiales,0
NC_041899.1,Lactobacillales,0
NC_041899.1,Flavobacteriales,0
NC_054921.1,Mycobacteriales,0
NC_054921.1,Thermoanaerobacterales,0
NC_054921.1,Enterobacterales,1
NC_054921.1,Mycoplasmatales,0
NC_054921.1,Campylobacterales,0
NC_054921.1,Sphingomonadales,0
NC_054921.1,Entomoplasmatales,0
NC_054921.1,Kitasatosporales,0
NC_054921.1,Hyphomicrobiales,0
NC_054921.1,Synechococcales,0
NC_054921.1,Leptospirales,0
NC_054921.1,Bdellovibrionales,0
NC_054921.1,Pseudomonadales,0
NC_054921.1,Nostocales,0
NC_054921.1,Chlamydiales,0
NC_054921.1,Actinomycetales,0
NC_054921.1,Propionibacteriales,0
NC_054921.1,Aeromonadales,0
NC_054921.1,Eubacteriales,0
NC_054921.1,Xanthomonadales,0
NC_054921.1,Bacteroidales,0
NC_054921.1,Pasteurellales,0
NC_054921.1,Bifidobacteriales,0
NC_054921.1,Candidatus Pelagibacterales,0
NC_054921.1,Caulobacterales,0
NC_054921.1,Alteromonadales,0
NC_054921.1,Bacillales,0
NC_054921.1,Oscillatoriales,0
NC_054921.1,Micrococcales,0
NC_054921.1,Rhodothermales,0
NC_054921.1,Rhodobacterales,0
NC_054921.1,Vibrionales,0
NC_054921.1,Thermales,0
NC_054921.1,Moraxellales,0
NC_054921.1,Burkholderiales,0
NC_054921.1,Lactobacillales,0
NC_054921.1,Flavobacteriales,0
NC_008194.1,Mycobacteriales,1
NC_008194.1,Thermoanaerobacterales,0
NC_008194.1,Enterobacterales,0
NC_008194.1,Mycoplasmatales,0
NC_008194.1,Campylobacterales,0
NC_008194.1,Sphingomonadales,0
NC_008194.1,Entomoplasmatales,0
NC_008194.1,Kitasatosporales,0
NC_008194.1,Hyphomicrobiales,0
NC_008194.1,Synechococcales,0
NC_008194.1,Leptospirales,0
NC_008194.1,Bdellovibrionales,0
NC_008194.1,Pseudomonadales,0
NC_008194.1,Nostocales,0
NC_008194.1,Chlamydiales,0
NC_008194.1,Actinomycetales,0
NC_008194.1,Propionibacteriales,0
NC_008194.1,Aeromonadales,0
NC_008194.1,Eubacteriales,0
NC_008194.1,Xanthomonadales,0
NC_008194.1,Bacteroidales,0
NC_008194.1,Pasteurellales,0
NC_008194.1,Bifidobacteriales,0
NC_008194.1,Candidatus Pelagibacterales,0
NC_008194.1,Caulobacterales,0
NC_008194.1,Alteromonadales,0
NC_008194.1,Bacillales,0
NC_008194.1,Oscillatoriales,0
NC_008194.1,Micrococcales,0
NC_008194.1,Rhodothermales,0
NC_008194.1,Rhodobacterales,0
NC_008194.1,Vibrionales,0
NC_008194.1,Thermales,0
NC_008194.1,Moraxellales,0
NC_008194.1,Burkholderiales,0
NC_008194.1,Lactobacillales,0
NC_008194.1,Flavobacteriales,0
NC_055843.1,Mycobacteriales,1
NC_055843.1,Thermoanaerobacterales,0
NC_055843.1,Enterobacterales,0
NC_055843.1,Mycoplasmatales,0
NC_055843.1,Campylobacterales,0
NC_055843.1,Sphingomonadales,0
NC_055843.1,Entomoplasmatales,0
NC_055843.1,Kitasatosporales,0
NC_055843.1,Hyphomicrobiales,0
NC_055843.1,Synechococcales,0
NC_055843.1,Leptospirales,0
NC_055843.1,Bdellovibrionales,0
NC_055843.1,Pseudomonadales,0
NC_055843.1,Nostocales,0
NC_055843.1,Chlamydiales,0
NC_055843.1,Actinomycetales,0
NC_055843.1,Propionibacteriales,0
NC_055843.1,Aeromonadales,0
NC_055843.1,Eubacteriales,0
NC_055843.1,Xanthomonadales,0
NC_055843.1,Bacteroidales,0
NC_055843.1,Pasteurellales,0
NC_055843.1,Bifidobacteriales,0
NC_055843.1,Candidatus Pelagibacterales,0
NC_055843.1,Caulobacterales,0
NC_055843.1,Alteromonadales,0
NC_055843.1,Bacillales,0
NC_055843.1,Oscillatoriales,0
NC_055843.1,Micrococcales,0
NC_055843.1,Rhodothermales,0
NC_055843.1,Rhodobacterales,0
NC_055843.1,Vibrionales,0
NC_055843.1,Thermales,0
NC_055843.1,Moraxellales,0
NC_055843.1,Burkholderiales,0
NC_055843.1,Lactobacillales,0
NC_055843.1,Flavobacteriales,0
NC_019517.1,Mycobacteriales,0
NC_019517.1,Thermoanaerobacterales,0
NC_019517.1,Enterobacterales,1
NC_019517.1,Mycoplasmatales,0
NC_019517.1,Campylobacterales,0
NC_019517.1,Sphingomonadales,0
NC_019517.1,Entomoplasmatales,0
NC_019517.1,Kitasatosporales,0
NC_019517.1,Hyphomicrobiales,0
NC_019517.1,Synechococcales,0
NC_019517.1,Leptospirales,0
NC_019517.1,Bdellovibrionales,0
NC_019517.1,Pseudomonadales,0
NC_019517.1,Nostocales,0
NC_019517.1,Chlamydiales,0
NC_019517.1,Actinomycetales,0
NC_019517.1,Propionibacteriales,0
NC_019517.1,Aeromonadales,0
NC_019517.1,Eubacteriales,0
NC_019517.1,Xanthomonadales,0
NC_019517.1,Bacteroidales,0
NC_019517.1,Pasteurellales,0
NC_019517.1,Bifidobacteriales,0
NC_019517.1,Candidatus Pelagibacterales,0
NC_019517.1,Caulobacterales,0
NC_019517.1,Alteromonadales,0
NC_019517.1,Bacillales,0
NC_019517.1,Oscillatoriales,0
NC_019517.1,Micrococcales,0
NC_019517.1,Rhodothermales,0
NC_019517.1,Rhodobacterales,0
NC_019517.1,Vibrionales,0
NC_019517.1,Thermales,0
NC_019517.1,Moraxellales,0
NC_019517.1,Burkholderiales,0
NC_019517.1,Lactobacillales,0
NC_019517.1,Flavobacteriales,0
NC_047838.1,Mycobacteriales,0
NC_047838.1,Thermoanaerobacterales,0
NC_047838.1,Enterobacterales,0
NC_047838.1,Mycoplasmatales,0
NC_047838.1,Campylobacterales,0
NC_047838.1,Sphingomonadales,0
NC_047838.1,Entomoplasmatales,0
NC_047838.1,Kitasatosporales,0
NC_047838.1,Hyphomicrobiales,0
NC_047838.1,Synechococcales,1
NC_047838.1,Leptospirales,0
NC_047838.1,Bdellovibrionales,0
NC_047838.1,Pseudomonadales,0
NC_047838.1,Nostocales,0
NC_047838.1,Chlamydiales,0
NC_047838.1,Actinomycetales,0
NC_047838.1,Propionibacteriales,0
NC_047838.1,Aeromonadales,0
NC_047838.1,Eubacteriales,0
NC_047838.1,Xanthomonadales,0
NC_047838.1,Bacteroidales,0
NC_047838.1,Pasteurellales,0
NC_047838.1,Bifidobacteriales,0
NC_047838.1,Candidatus Pelagibacterales,0
NC_047838.1,Caulobacterales,0
NC_047838.1,Alteromonadales,0
NC_047838.1,Bacillales,0
NC_047838.1,Oscillatoriales,0
NC_047838.1,Micrococcales,0
NC_047838.1,Rhodothermales,0
NC_047838.1,Rhodobacterales,0
NC_047838.1,Vibrionales,0
NC_047838.1,Thermales,0
NC_047838.1,Moraxellales,0
NC_047838.1,Burkholderiales,0
NC_047838.1,Lactobacillales,0
NC_047838.1,Flavobacteriales,0
NC_023694.1,Mycobacteriales,1
NC_023694.1,Thermoanaerobacterales,0
NC_023694.1,Enterobacterales,0
NC_023694.1,Mycoplasmatales,0
NC_023694.1,Campylobacterales,0
NC_023694.1,Sphingomonadales,0
NC_023694.1,Entomoplasmatales,0
NC_023694.1,Kitasatosporales,0
NC_023694.1,Hyphomicrobiales,0
NC_023694.1,Synechococcales,0
NC_023694.1,Leptospirales,0
NC_023694.1,Bdellovibrionales,0
NC_023694.1,Pseudomonadales,0
NC_023694.1,Nostocales,0
NC_023694.1,Chlamydiales,0
NC_023694.1,Actinomycetales,0
NC_023694.1,Propionibacteriales,0
NC_023694.1,Aeromonadales,0
NC_023694.1,Eubacteriales,0
NC_023694.1,Xanthomonadales,0
NC_023694.1,Bacteroidales,0
NC_023694.1,Pasteurellales,0
NC_023694.1,Bifidobacteriales,0
NC_023694.1,Candidatus Pelagibacterales,0
NC_023694.1,Caulobacterales,0
NC_023694.1,Alteromonadales,0
NC_023694.1,Bacillales,0
NC_023694.1,Oscillatoriales,0
NC_023694.1,Micrococcales,0
NC_023694.1,Rhodothermales,0
NC_023694.1,Rhodobacterales,0
NC_023694.1,Vibrionales,0
NC_023694.1,Thermales,0
NC_023694.1,Moraxellales,0
NC_023694.1,Burkholderiales,0
NC_023694.1,Lactobacillales,0
NC_023694.1,Flavobacteriales,0
NC_022772.1,Mycobacteriales,0
NC_022772.1,Thermoanaerobacterales,0
NC_022772.1,Enterobacterales,1
NC_022772.1,Mycoplasmatales,0
NC_022772.1,Campylobacterales,0
NC_022772.1,Sphingomonadales,0
